lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1522357,-75.3486116,W GERMANTOWN PIKE & WHITEHALL RD; EAST NORRITON; 2018-07-19 @ 17:27:39;,19403.0,Traffic: DISABLED VEHICLE -,2018-07-19 17:27:39,EAST NORRITON,W GERMANTOWN PIKE & WHITEHALL RD,1
40.0077607,-75.2500037,W MONTGOMERY AVE & N MERION AVE; LOWER MERION; 2016-07-14 @ 19:22:19;,19066.0,Traffic: VEHICLE ACCIDENT -,2016-07-14 19:22:19,LOWER MERION,W MONTGOMERY AVE & N MERION AVE,1
40.1784422,-75.1285061,EASTON RD & WGNAS MAIN GATE;  HORSHAM; Station 352; 2017-02-06 @ 16:42:14;,,EMS: VEHICLE ACCIDENT,2017-02-06 16:42:14,HORSHAM,EASTON RD & WGNAS MAIN GATE,1
40.251492,-75.6033497,CHERRYWOOD CT & DEAD END;  LOWER POTTSGROVE; Station 329; 2016-11-05 @ 13:17:44;,,EMS: MEDICAL ALERT ALARM,2016-11-05 13:17:44,LOWER POTTSGROVE,CHERRYWOOD CT & DEAD END,1
40.2254016,-75.4469886,RAHNS RD; PERKIOMEN; 2018-09-28 @ 06:10:06-Station:STA66;,,Fire: VEHICLE ACCIDENT,2018-09-28 06:10:06,PERKIOMEN,RAHNS RD,1
40.119476,-75.247143,STENTON AVE & MILITIA HILL RD;  WHITEMARSH; Station 318; 2016-09-29 @ 11:16:26;,19034.0,EMS: UNCONSCIOUS SUBJECT,2016-09-29 11:16:26,WHITEMARSH,STENTON AVE & MILITIA HILL RD,1
40.007833,-75.290816,LANCASTER AVE & STATION AVE;  LOWER MERION; Station 313; 2019-10-31 @ 16:34:10;,19003.0,EMS: OVERDOSE,2019-10-31 16:34:10,LOWER MERION,LANCASTER AVE & STATION AVE,1
40.1022274,-75.3915443,VALLEY FORGE RD & GENERAL STEUBEN RD; UPPER MERION; 2016-10-13 @ 15:33:50;,19406.0,Traffic: DISABLED VEHICLE -,2016-10-13 15:33:50,UPPER MERION,VALLEY FORGE RD & GENERAL STEUBEN RD,1
40.143183,-75.11915,PARK AVE & MORELAND RD; UPPER MORELAND; 2016-05-06 @ 18:16:02;,19090.0,Traffic: VEHICLE ACCIDENT -,2016-05-06 18:16:02,UPPER MORELAND,PARK AVE & MORELAND RD,1
40.1641285,-75.476484,TOWN CENTER DR & S COLLEGEVILLE RD; UPPER PROVIDENCE; 2017-04-22 @ 13:39:23;,19426.0,Traffic: VEHICLE ACCIDENT -,2017-04-22 13:39:23,UPPER PROVIDENCE,TOWN CENTER DR & S COLLEGEVILLE RD,1
40.2432831,-75.5669161,RIDGE PIKE & EVERGREEN RD; LIMERICK; 2020-03-11 @ 10:23:00;,19464.0,Traffic: DISABLED VEHICLE -,2020-03-11 10:23:00,LIMERICK,RIDGE PIKE & EVERGREEN RD,1
40.1793752,-75.2362381,RT309 EXPY & CEDAR HILL RD OVERPASS;  LOWER GWYNEDD; Station 351; 2016-01-11 @ 18:01:54;,,EMS: VEHICLE ACCIDENT,2016-01-11 18:01:54,LOWER GWYNEDD,RT309 EXPY & CEDAR HILL RD OVERPASS,1
40.3136137,-75.3230643,N 2ND ST & CENTRAL AVE; SOUDERTON; 2017-11-19 @ 10:41:11;,18964.0,Traffic: VEHICLE ACCIDENT -,2017-11-19 10:41:11,SOUDERTON,N 2ND ST & CENTRAL AVE,1
40.0859425,-75.1245887,MEETINGHOUSE RD & GORDON RD; ABINGTON; 2018-08-09 @ 22:50:53-Station:STA200;,19046.0,Fire: FIRE ALARM,2018-08-09 22:50:53,ABINGTON,MEETINGHOUSE RD & GORDON RD,1
40.0010204,-75.8069082,RT422  & RAMP RT422 EB TO 1ST AVE; CHESTER COUNTY; 2020-07-27 @ 23:40:37-Station:STA56;,19444.0,Fire: FIRE SPECIAL SERVICE,2020-07-27 23:40:37,CHESTER COUNTY,RT422  & RAMP RT422 EB TO 1ST AVE,1
40.1433257,-75.422819,RT422  & PERKIOMEN TRAIL UNDERPASS; LOWER PROVIDENCE; 2018-02-03 @ 17:08:35;,,Traffic: DISABLED VEHICLE -,2018-02-03 17:08:35,LOWER PROVIDENCE,RT422  & PERKIOMEN TRAIL UNDERPASS,1
40.1297495,-75.3732788,W MAIN ST;  WEST NORRITON; Station 308B; 2019-07-27 @ 18:04:59;,,EMS: VEHICLE ACCIDENT,2019-07-27 18:04:59,WEST NORRITON,W MAIN ST,1
40.3764496,-75.4818465,5TH ST & BITTING ALY;  RED HILL; Station 369; 2016-01-25 @ 10:41:50;,18076.0,EMS: SUBJECT IN PAIN,2016-01-25 10:41:50,RED HILL,5TH ST & BITTING ALY,1
40.1333139,-75.1263168,ARNOLD AVE & HAMILTON AVE;  ABINGTON; Station 381; 2019-10-23 @ 04:32:03;,19090.0,EMS: RESPIRATORY EMERGENCY,2019-10-23 04:32:03,ABINGTON,ARNOLD AVE & HAMILTON AVE,1
40.1448435,-75.4675546,LONGFORD RD & BLACK ROCK RD; UPPER PROVIDENCE; 2019-05-02 @ 20:09:59;,19426.0,Traffic: VEHICLE ACCIDENT -,2019-05-02 20:09:59,UPPER PROVIDENCE,LONGFORD RD & BLACK ROCK RD,1
40.0962587,-75.3576986,E DEKALB PIKE & SAULIN BLVD; UPPER MERION; 2018-07-24 @ 09:02:24;,19406.0,Traffic: VEHICLE ACCIDENT -,2018-07-24 09:02:24,UPPER MERION,E DEKALB PIKE & SAULIN BLVD,1
40.212685,-75.2515847,DEKALB PIKE & HANCOCK RD; UPPER GWYNEDD; 2017-11-20 @ 19:38:23-Station:STA80;,19454.0,Fire: FIRE ALARM,2017-11-20 19:38:23,UPPER GWYNEDD,DEKALB PIKE & HANCOCK RD,1
40.175187,-75.0874426,EXTON RD & ABBOTT RD; UPPER MORELAND; 2020-06-21 @ 16:23:58-Station:STA10;,19040.0,Fire: CARBON MONOXIDE DETECTOR,2020-06-21 16:23:58,UPPER MORELAND,EXTON RD & ABBOTT RD,1
40.2253013,-75.2339509,BETHLEHEM PIKE & STUMP RD; MONTGOMERY; 2017-05-10 @ 15:57:32;,18936.0,Traffic: VEHICLE ACCIDENT -,2017-05-10 15:57:32,MONTGOMERY,BETHLEHEM PIKE & STUMP RD,1
40.1381036,-75.3001656,OXFORD RD & WEYMOUTH RD;  PLYMOUTH; Station 308; 2016-02-25 @ 18:04:14;,19462.0,EMS: RESPIRATORY EMERGENCY,2016-02-25 18:04:14,PLYMOUTH,OXFORD RD & WEYMOUTH RD,1
40.1991451,-75.474867,ELIO CIR & HARVARD DR;  TRAPPE; Station 324; 2018-11-07 @ 10:08:59;,19426.0,EMS: SEIZURES,2018-11-07 10:08:59,TRAPPE,ELIO CIR & HARVARD DR,1
40.252937,-75.253459,COWPATH RD & TAYLOR RD; MONTGOMERY; 2019-03-04 @ 00:29:38;,19446.0,Traffic: ROAD OBSTRUCTION -,2019-03-04 00:29:38,MONTGOMERY,COWPATH RD & TAYLOR RD,1
40.2388477,-75.6155117,MEDICAL DR & ARMAND HAMMER BLVD;  LOWER POTTSGROVE; Station 329; 2017-08-09 @ 09:20:08;,19464.0,EMS: GENERAL WEAKNESS,2017-08-09 09:20:08,LOWER POTTSGROVE,MEDICAL DR & ARMAND HAMMER BLVD,1
40.1339977,-75.4494634,BLACK ROCK RD & EGYPT RD; UPPER PROVIDENCE; 2016-03-10 @ 13:01:00;,19426.0,Traffic: VEHICLE ACCIDENT -,2016-03-10 13:01:00,UPPER PROVIDENCE,BLACK ROCK RD & EGYPT RD,1
40.007833,-75.290816,LANCASTER AVE & STATION AVE;  LOWER MERION; Station 313; 2017-05-21 @ 18:29:55;,19003.0,EMS: HEAD INJURY,2017-05-21 18:29:55,LOWER MERION,LANCASTER AVE & STATION AVE,1
40.2504839,-75.4072904,CHAMPIONSHIP DR & CLUBHOUSE DR;  LOWER SALFORD; Station 344; 2017-09-29 @ 17:24:08;,19438.0,EMS: SYNCOPAL EPISODE,2017-09-29 17:24:08,LOWER SALFORD,CHAMPIONSHIP DR & CLUBHOUSE DR,1
40.2426487,-75.2777004,5TH ST & RIDGE ST; LANSDALE; 2019-10-31 @ 15:10:34-Station:STA14;,19446.0,Fire: FIRE ALARM,2019-10-31 15:10:34,LANSDALE,5TH ST & RIDGE ST,1
40.086567,-75.166432,EASTON RD & RAMP S EASTON RD TO RT309 SB; CHELTENHAM; 2018-09-02 @ 10:30:40;,,Traffic: DISABLED VEHICLE -,2018-09-02 10:30:40,CHELTENHAM,EASTON RD & RAMP S EASTON RD TO RT309 SB,1
40.1394039,-75.0316528,BLAKE RD & KEATS RD;  LOWER MORELAND; Station 355; 2020-05-28 @ 09:22:03;,19006.0,EMS: SUBJECT IN PAIN,2020-05-28 09:22:03,LOWER MORELAND,BLAKE RD & KEATS RD,1
40.1034932,-75.3767929,ADAMS RD & MARK LN;  UPPER MERION; Station 317; 2017-01-25 @ 12:01:09;,19406.0,EMS: GENERAL WEAKNESS,2017-01-25 12:01:09,UPPER MERION,ADAMS RD & MARK LN,1
40.1123215,-75.0477621,RED LION RD & GANTRY RD;  LOWER MORELAND; Station 355; 2016-02-20 @ 20:40:51;,19116.0,EMS: FRACTURE,2016-02-20 20:40:51,LOWER MORELAND,RED LION RD & GANTRY RD,1
40.2083076,-75.2283594,EVANS RD & W WELSH RD; LOWER GWYNEDD; 2019-01-09 @ 13:58:18;,19002.0,Traffic: DISABLED VEHICLE -,2019-01-09 13:58:18,LOWER GWYNEDD,EVANS RD & W WELSH RD,1
40.2515922,-75.5151487,GAME FARM RD & PHEASANT RD; LIMERICK; 2020-01-07 @ 10:14:28;,19473.0,Traffic: VEHICLE ACCIDENT -,2020-01-07 10:14:28,LIMERICK,GAME FARM RD & PHEASANT RD,1
40.1266532,-75.074781,TERWOOD DR & VALLEY RD; LOWER MORELAND; 2019-03-21 @ 16:06:45;,19006.0,Traffic: VEHICLE ACCIDENT -,2019-03-21 16:06:45,LOWER MORELAND,TERWOOD DR & VALLEY RD,1
40.1248124,-75.3571815,MARSHALL ST & FORNANCE ALY;  NORRISTOWN; Station 308A; 2016-01-12 @ 15:27:01;,19401.0,EMS: SUBJECT IN PAIN,2016-01-12 15:27:01,NORRISTOWN,MARSHALL ST & FORNANCE ALY,1
40.1739455,-75.1539315,PHEASANT RUN & COUNTRY RD;  HORSHAM; Station 352; 2016-01-29 @ 07:58:10;,19044.0,EMS: SEIZURES,2016-01-29 07:58:10,HORSHAM,PHEASANT RUN & COUNTRY RD,1
40.2414863,-75.5327685,DEER RUN CT & DOE CT;  LIMERICK; Station 324A; 2020-03-15 @ 00:17:04;,19468.0,EMS: SEIZURES,2020-03-15 00:17:04,LIMERICK,DEER RUN CT & DOE CT,1
40.122438,-75.360479,MAIN ST & SELMA ST; NORRISTOWN; 2017-09-18 @ 17:06:03-Station:STA27;,19401.0,Fire: GAS-ODOR/LEAK,2017-09-18 17:06:03,NORRISTOWN,MAIN ST & SELMA ST,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2016-08-05 @ 07:16:54;,19002.0,EMS: BACK PAINS/INJURY,2016-08-05 07:16:54,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1440198,-75.0495452,BYBERRY RD; LOWER MORELAND; 2017-01-12 @ 06:45:02-Station:STA8;,19006.0,Fire: VEHICLE ACCIDENT,2017-01-12 06:45:02,LOWER MORELAND,BYBERRY RD,1
40.2313216,-75.4834465,TOWNSHIP LINE RD & PANEPINTO DR; LIMERICK; 2017-09-01 @ 23:01:45-Station:STA54;,19473.0,Fire: VEHICLE ACCIDENT,2017-09-01 23:01:45,LIMERICK,TOWNSHIP LINE RD & PANEPINTO DR,1
40.0963908,-75.1620709,LIMEKILN PIKE & OAK RD; CHELTENHAM; 2019-10-02 @ 13:24:00;,19038.0,Traffic: VEHICLE ACCIDENT -,2019-10-02 13:24:00,CHELTENHAM,LIMEKILN PIKE & OAK RD,1
40.2508064,-75.6828678,FAIRVIEW ST & JEFFERSON ST;  WEST POTTSGROVE; Station 329; 2020-01-11 @ 15:24:02;,19464.0,EMS: GENERAL WEAKNESS,2020-01-11 15:24:02,WEST POTTSGROVE,FAIRVIEW ST & JEFFERSON ST,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & CROTON RD UNDERPASS; UPPER MERION; 2018-06-05 @ 08:51:53;,,Traffic: VEHICLE ACCIDENT -,2018-06-05 08:51:53,UPPER MERION,SCHUYLKILL EXPY & CROTON RD UNDERPASS,1
40.2048484,-75.2116241,CEDAR HILL RD & SQUIRE DR;  HORSHAM; Station 352; 2017-02-21 @ 09:21:00;,19002.0,EMS: UNCONSCIOUS SUBJECT,2017-02-21 09:21:00,HORSHAM,CEDAR HILL RD & SQUIRE DR,1
40.2286408,-75.2462512,DEKALB PIKE & KNAPP RD; MONTGOMERY; 2016-05-29 @ 10:58:10;,19454.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,2016-05-29 10:58:10,MONTGOMERY,DEKALB PIKE & KNAPP RD,1
40.1068386,-75.1238039,OLD YORK RD & HARTE RD;  ABINGTON; Station 382; 2017-02-22 @ 11:32:10;,19046.0,EMS: SUBJECT IN PAIN,2017-02-22 11:32:10,ABINGTON,OLD YORK RD & HARTE RD,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2018-08-01 @ 11:38:06;,19002.0,EMS: HEAD INJURY,2018-08-01 11:38:06,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1390461,-75.1450176,NORTH HILLS AVE & WOODLAND RD; ABINGTON; 2016-01-23 @ 17:34:16;,19090.0,Traffic: DISABLED VEHICLE -,2016-01-23 17:34:16,ABINGTON,NORTH HILLS AVE & WOODLAND RD,1
40.2622476,-75.613464,VALLEY RD & VALLEY CT;  LOWER POTTSGROVE; Station 329; 2016-08-23 @ 22:56:55;,19464.0,EMS: CHOKING,2016-08-23 22:56:55,LOWER POTTSGROVE,VALLEY RD & VALLEY CT,1
40.121092,-75.3327797,ARCH ST & E POPLAR ST;  NORRISTOWN; Station 308A; 2018-11-28 @ 11:13:53;,19401.0,EMS: DIZZINESS,2018-11-28 11:13:53,NORRISTOWN,ARCH ST & E POPLAR ST,1
40.0855556,-75.1301836,BREYER DR & LINDEN DR;  CHELTENHAM; Station 358; 2020-06-13 @ 15:07:20;,19027.0,EMS: BACK PAINS/INJURY,2020-06-13 15:07:20,CHELTENHAM,BREYER DR & LINDEN DR,1
40.2523706,-75.6403232,SOUTH ST & DAUB ALY;  POTTSTOWN; Station 329; 2019-12-23 @ 12:04:55;,19464.0,EMS: CARDIAC EMERGENCY,2019-12-23 12:04:55,POTTSTOWN,SOUTH ST & DAUB ALY,1
40.0802676,-75.2708494,MIMOSA CIR & SCARLET OAK DR;  WHITEMARSH; Station 318; 2019-07-03 @ 11:02:14;,19444.0,EMS: SUBJECT IN PAIN,2019-07-03 11:02:14,WHITEMARSH,MIMOSA CIR & SCARLET OAK DR,1
40.2381946,-75.291712,PERKIOMEN AVE & SUSQUEHANNA AVE;  LANSDALE; Station 345B; 2018-04-09 @ 08:18:51;,19446.0,EMS: BUILDING FIRE,2018-04-09 08:18:51,LANSDALE,PERKIOMEN AVE & SUSQUEHANNA AVE,1
40.1612583,-75.1569307,JARRETTOWN RD & TUCKERSTOWN RD; UPPER DUBLIN; 2020-07-01 @ 02:58:10;,19025.0,Traffic: ROAD OBSTRUCTION -,2020-07-01 02:58:10,UPPER DUBLIN,JARRETTOWN RD & TUCKERSTOWN RD,1
40.1090753,-75.1088691,CLOVERLY LN & VALLEY RD; ABINGTON; 2019-08-19 @ 07:55:01;,19046.0,Traffic: DISABLED VEHICLE -,2019-08-19 07:55:01,ABINGTON,CLOVERLY LN & VALLEY RD,1
40.1618044,-75.2897763,GRANT AVE & LEE RD;  WHITPAIN; Station 385; 2018-02-09 @ 10:22:25;,19422.0,EMS: NAUSEA/VOMITING,2018-02-09 10:22:25,WHITPAIN,GRANT AVE & LEE RD,1
40.1266466,-75.4516367,MILL RD & NORTH DR; UPPER PROVIDENCE; 2019-05-02 @ 00:17:37;,19460.0,Traffic: DISABLED VEHICLE -,2019-05-02 00:17:37,UPPER PROVIDENCE,MILL RD & NORTH DR,1
40.1160744,-75.1679535,WALNUT AVE & RUSCOMBE AVE; ABINGTON; 2016-02-06 @ 18:05:30;,19038.0,Traffic: DISABLED VEHICLE -,2016-02-06 18:05:30,ABINGTON,WALNUT AVE & RUSCOMBE AVE,1
40.1517741,-75.3365695,MARION AVE & DEAD END;  EAST NORRITON; Station 308B; 2019-12-09 @ 03:42:02;,,EMS: DIZZINESS,2019-12-09 03:42:02,EAST NORRITON,MARION AVE & DEAD END,1
40.1378314,-75.2973312,RUNNYMEDE DR & KNOLL RD;  PLYMOUTH; Station 308; 2017-02-16 @ 03:13:49;,19462.0,EMS: CARDIAC ARREST,2017-02-16 03:13:49,PLYMOUTH,RUNNYMEDE DR & KNOLL RD,1
40.1541096,-75.2986101,WICK LN & SPRUCE ST;  WHITPAIN; Station 385; 2016-03-26 @ 10:35:01;,19422.0,EMS: OVERDOSE,2016-03-26 10:35:01,WHITPAIN,WICK LN & SPRUCE ST,1
40.2582531,-75.2482301,BETHLEHEM PIKE & MCLAUGHLIN RD; MONTGOMERY; 2018-10-08 @ 05:58:33;,19446.0,Traffic: VEHICLE ACCIDENT -,2018-10-08 05:58:33,MONTGOMERY,BETHLEHEM PIKE & MCLAUGHLIN RD,1
40.2849118,-75.337397,ALLENTOWN RD & BANBURY DR;  FRANCONIA; Station 339; 2020-01-08 @ 18:57:39;,18964.0,EMS: VEHICLE ACCIDENT,2020-01-08 18:57:39,FRANCONIA,ALLENTOWN RD & BANBURY DR,1
40.079117,-75.281072,JOSHUA RD & CEDAR GROVE RD;  WHITEMARSH; Station 318; 2017-11-23 @ 15:53:19;,19444.0,EMS: UNCONSCIOUS SUBJECT,2017-11-23 15:53:19,WHITEMARSH,JOSHUA RD & CEDAR GROVE RD,1
40.1192546,-75.2362381,RT309 EXPY & E VALLEY GREEN RD OVERPASS;  WHITEMARSH; Station 351A; 2019-06-04 @ 07:48:31;,,EMS: VEHICLE ACCIDENT,2019-06-04 07:48:31,WHITEMARSH,RT309 EXPY & E VALLEY GREEN RD OVERPASS,1
40.1147612,-75.2220632,CREEK LN & WINGATE CT;  WHITEMARSH; Station 318; 2017-12-09 @ 22:59:20;,19031.0,EMS: FALL VICTIM,2017-12-09 22:59:20,WHITEMARSH,CREEK LN & WINGATE CT,1
40.2316017,-75.2186547,HORSHAM RD & PHEASANT RUN;  MONTGOMERY; Station 345A; 2018-04-25 @ 16:37:55;,18936.0,EMS: HEAD INJURY,2018-04-25 16:37:55,MONTGOMERY,HORSHAM RD & PHEASANT RUN,1
40.0198693,-75.2738475,MCCLENAGHAN MILL RD & BEECH HILL RD; LOWER MERION; 2020-05-28 @ 04:41:07-Station:STA26;,19096.0,Fire: FIRE ALARM,2020-05-28 04:41:07,LOWER MERION,MCCLENAGHAN MILL RD & BEECH HILL RD,1
40.104579,-75.1252279,OLD YORK RD & HILLTOP RD; ABINGTON; 2017-08-09 @ 14:29:04;,19046.0,Traffic: VEHICLE ACCIDENT -,2017-08-09 14:29:04,ABINGTON,OLD YORK RD & HILLTOP RD,1
40.256193,-75.4661067,FOREST LN & CENTENNIAL ST; SCHWENKSVILLE; 2018-12-19 @ 15:19:07-Station:STA73;,19473.0,Fire: FIRE ALARM,2018-12-19 15:19:07,SCHWENKSVILLE,FOREST LN & CENTENNIAL ST,1
40.2008577,-75.1595239,TOURNAMENT DR & RIDGEVIEW DR; HORSHAM; 2020-07-15 @ 20:16:26-Station:STA15;,19044.0,Fire: FIRE ALARM,2020-07-15 20:16:26,HORSHAM,TOURNAMENT DR & RIDGEVIEW DR,1
40.079286,-75.162829,MACDONALD AVE & OLD CEDARBROOK RD;  CHELTENHAM; Station 358A; 2020-07-05 @ 20:20:24;,19095.0,EMS: CARDIAC EMERGENCY,2020-07-05 20:20:24,CHELTENHAM,MACDONALD AVE & OLD CEDARBROOK RD,1
40.1381492,-75.1578491,TWINING RD & AYR LN;  UPPER DUBLIN; Station 381; 2018-11-20 @ 09:56:32;,19025.0,EMS: NAUSEA/VOMITING,2018-11-20 09:56:32,UPPER DUBLIN,TWINING RD & AYR LN,1
40.1612493,-75.1972092,HONEY RUN RD & HARRISON PL;  UPPER DUBLIN; Station 351; 2018-09-06 @ 11:39:23;,19002.0,EMS: UNCONSCIOUS SUBJECT,2018-09-06 11:39:23,UPPER DUBLIN,HONEY RUN RD & HARRISON PL,1
40.0997844,-75.302575,RIDGE PIKE & ALAN WOOD RD; PLYMOUTH; 2020-06-12 @ 18:57:51;,19428.0,Traffic: VEHICLE ACCIDENT -,2020-06-12 18:57:51,PLYMOUTH,RIDGE PIKE & ALAN WOOD RD,1
40.1096216,-75.1849666,ST CLAIR RD & PAPER MILL RD;  SPRINGFIELD; Station 311; 2016-07-18 @ 16:13:23;,19075.0,EMS: EYE INJURY,2016-07-18 16:13:23,SPRINGFIELD,ST CLAIR RD & PAPER MILL RD,1
39.9883097,-75.2539752,LANCASTER AVE & CITY AVE; LOWER MERION; 2017-12-26 @ 18:04:55;,19151.0,Traffic: DISABLED VEHICLE -,2017-12-26 18:04:55,LOWER MERION,LANCASTER AVE & CITY AVE,1
40.1354088,-75.1854977,VIRGINIA DR & CAMP HILL RD; UPPER DUBLIN; 2018-05-15 @ 09:29:54;,19034.0,Traffic: VEHICLE FIRE -,2018-05-15 09:29:54,UPPER DUBLIN,VIRGINIA DR & CAMP HILL RD,1
40.1848404,-75.1205124,COTTAGE AVE & CEDAR AVE;  HORSHAM; Station 352; 2016-04-07 @ 20:40:31;,19044.0,EMS: CARDIAC ARREST,2016-04-07 20:40:31,HORSHAM,COTTAGE AVE & CEDAR AVE,1
40.1209424,-75.0687719,WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2016-06-28 @ 05:07:54;,19006.0,EMS: HEAD INJURY,2016-06-28 05:07:54,LOWER MORELAND,WELSH RD & WALTON RD,1
40.1532684,-75.1895576,RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB; UPPER DUBLIN; 2017-06-19 @ 16:19:40;,,Traffic: VEHICLE ACCIDENT -,2017-06-19 16:19:40,UPPER DUBLIN,RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB,1
40.0899878,-75.1265241,YORK RD & WYNCOTE RD; JENKINTOWN; 2020-06-15 @ 17:13:18;,19046.0,Traffic: VEHICLE ACCIDENT -,2020-06-15 17:13:18,JENKINTOWN,YORK RD & WYNCOTE RD,1
40.0978461,-75.3761107,PRINCE FREDERICK ST & CROSSFIELD RD;  UPPER MERION; Station 317; 2018-11-21 @ 17:57:07;,19406.0,EMS: OVERDOSE,2018-11-21 17:57:07,UPPER MERION,PRINCE FREDERICK ST & CROSSFIELD RD,1
40.1805757,-75.1333253,HORSHAM RD & DRESHER RD;  HORSHAM; Station 352; 2019-01-05 @ 17:09:45;,19044.0,EMS: SEIZURES,2019-01-05 17:09:45,HORSHAM,HORSHAM RD & DRESHER RD,1
40.3202443,-75.4442414,SUMNEYTOWN PIKE & RIDGE RD; UPPER SALFORD; 2018-01-20 @ 09:34:53-Station:STA78;,18969.0,Fire: CARDIAC ARREST,2018-01-20 09:34:53,UPPER SALFORD,SUMNEYTOWN PIKE & RIDGE RD,1
40.1004231,-75.2070644,RT309 EXPY & HAWS LN UNDERPASS; SPRINGFIELD; 2016-10-28 @ 14:21:32;,,Traffic: ROAD OBSTRUCTION -,2016-10-28 14:21:32,SPRINGFIELD,RT309 EXPY & HAWS LN UNDERPASS,1
40.2565461,-75.2502372,TAYLOR RD & BRIDLE PATH RD;  MONTGOMERY; Station 345; 2017-12-09 @ 08:17:57;,19446.0,EMS: SEIZURES,2017-12-09 08:17:57,MONTGOMERY,TAYLOR RD & BRIDLE PATH RD,1
40.0986619,-75.3527765,DEKALB PIKE & W BORO LINE RD; UPPER MERION; 2018-02-18 @ 23:41:19;,19406.0,Traffic: VEHICLE ACCIDENT -,2018-02-18 23:41:19,UPPER MERION,DEKALB PIKE & W BORO LINE RD,1
40.1153111,-75.1761487,MILL RD & E PENNSYLVANIA AVE; UPPER DUBLIN; 2017-04-16 @ 03:23:30-Station:STA88;,19075.0,Fire: FIRE ALARM,2017-04-16 03:23:30,UPPER DUBLIN,MILL RD & E PENNSYLVANIA AVE,1
40.0654649,-75.3257434,MATSONFORD RD & DEHAVEN AVE; UPPER MERION; 2019-09-10 @ 08:52:13;,19428.0,Traffic: ROAD OBSTRUCTION -,2019-09-10 08:52:13,UPPER MERION,MATSONFORD RD & DEHAVEN AVE,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2016-07-01 @ 18:04:06;,19446.0,EMS: FRACTURE,2016-07-01 18:04:06,LANSDALE,BROAD ST & E 6TH ST,1
40.1061315,-75.3842086,SUELLEN DR & SWEETBRIAR RD;  UPPER MERION; Station 317; 2017-07-03 @ 10:37:50;,19406.0,EMS: FALL VICTIM,2017-07-03 10:37:50,UPPER MERION,SUELLEN DR & SWEETBRIAR RD,1
40.0793698,-75.0877198,HUNTINGDON PIKE & FOX ST; ROCKLEDGE; 2016-11-29 @ 14:01:26-Station:STA9;,19046.0,Fire: FIRE ALARM,2016-11-29 14:01:26,ROCKLEDGE,HUNTINGDON PIKE & FOX ST,1
40.1033767,-75.4124499,VALLEY FORGE CIR & OLD VALLEY FORGE RD; UPPER MERION; 2020-06-13 @ 18:13:21-Station:STA56;,19406.0,Fire: FIRE ALARM,2020-06-13 18:13:21,UPPER MERION,VALLEY FORGE CIR & OLD VALLEY FORGE RD,1
40.0951086,-75.4058052,RT422  & RAMP RT422 EB TO 1ST AVE; UPPER MERION; 2018-10-04 @ 06:11:52;,,Traffic: VEHICLE ACCIDENT -,2018-10-04 06:11:52,UPPER MERION,RT422  & RAMP RT422 EB TO 1ST AVE,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2018-01-04 @ 18:08:18;,,Traffic: DISABLED VEHICLE -,2018-01-04 18:08:18,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.2414952,-75.2837862,BROAD ST & JASPER ALY;  LANSDALE; Station 345; 2019-09-04 @ 11:10:49;,,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-04 11:10:49,LANSDALE,BROAD ST & JASPER ALY,1
40.2356127,-75.2251278,HORSHAM RD;  MONTGOMERY; Station 345A; 2020-06-07 @ 16:15:57;,,EMS: VEHICLE ACCIDENT,2020-06-07 16:15:57,MONTGOMERY,HORSHAM RD,1
40.3084828,-75.4485035,OLD SKIPPACK RD & CHURCH RD; UPPER SALFORD; 2019-08-22 @ 22:18:31;,19438.0,Traffic: VEHICLE ACCIDENT -,2019-08-22 22:18:31,UPPER SALFORD,OLD SKIPPACK RD & CHURCH RD,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2020-03-12 @ 20:44:00;,19464.0,EMS: SUBJECT IN PAIN,2020-03-12 20:44:00,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.033578,-75.2670955,SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS; LOWER MERION; 2016-06-18 @ 18:55:56;,,Traffic: VEHICLE ACCIDENT -,2016-06-18 18:55:56,LOWER MERION,SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS,1
